audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD5547,TRIP092,2024-02-06 21:26:30,1290,69.9,conversation,0
AUD5548,TRIP092,2024-02-06 21:27:00,1320,66.0,conversation,0
AUD5549,TRIP092,2024-02-06 21:27:30,1350,53.1,quiet,0
AUD5550,TRIP092,2024-02-06 21:28:00,1380,54.8,quiet,0
AUD5551,TRIP093,2024-02-06 21:33:00,0,57.9,quiet,0
AUD5552,TRIP093,2024-02-06 21:33:30,30,55.9,quiet,0
AUD5553,TRIP093,2024-02-06 21:34:00,60,50.8,quiet,0
AUD5554,TRIP093,2024-02-06 21:34:30,90,53.1,quiet,0
AUD5555,TRIP093,2024-02-06 21:35:00,120,52.1,quiet,0
AUD5556,TRIP093,2024-02-06 21:35:30,150,55.7,quiet,0
AUD5557,TRIP093,2024-02-06 21:36:00,180,51.1,quiet,0
AUD5558,TRIP093,2024-02-06 21:36:30,210,50.7,quiet,0
AUD5559,TRIP093,2024-02-06 21:37:00,240,54.3,quiet,0
AUD5560,TRIP093,2024-02-06 21:37:30,270,75.0,loud,0
AUD5561,TRIP093,2024-02-06 21:38:00,300,63.7,normal,0
AUD5562,TRIP093,2024-02-06 21:38:30,330,70.8,conversation,0
AUD5563,TRIP093,2024-02-06 21:39:00,360,64.9,normal,0
AUD5564,TRIP093,2024-02-06 21:39:30,390,69.0,conversation,0
AUD5565,TRIP093,2024-02-06 21:40:00,420,70.7,conversation,0
AUD5566,TRIP093,2024-02-06 21:40:30,450,68.8,conversation,0
AUD5567,TRIP093,2024-02-06 21:41:00,480,72.7,loud,0
AUD5568,TRIP093,2024-02-06 21:41:30,510,65.4,conversation,0
AUD5569,TRIP093,2024-02-06 21:42:00,540,71.1,conversation,0
AUD5570,TRIP093,2024-02-06 21:42:30,570,65.0,conversation,0
AUD5571,TRIP093,2024-02-06 21:43:00,600,64.9,normal,0
AUD5572,TRIP093,2024-02-06 21:43:30,630,65.5,conversation,0
AUD5573,TRIP093,2024-02-06 21:44:00,660,68.7,conversation,0
AUD5574,TRIP093,2024-02-06 21:44:30,690,60.8,normal,0
AUD5575,TRIP093,2024-02-06 21:45:00,720,61.7,normal,0
AUD5576,TRIP093,2024-02-06 21:45:30,750,68.1,conversation,0
AUD5577,TRIP093,2024-02-06 21:46:00,780,63.9,normal,0
AUD5578,TRIP093,2024-02-06 21:46:30,810,60.4,normal,0
AUD5579,TRIP093,2024-02-06 21:47:00,840,68.0,conversation,0
AUD5580,TRIP093,2024-02-06 21:47:30,870,64.6,normal,0
AUD5581,TRIP093,2024-02-06 21:48:00,900,67.6,conversation,0
AUD5582,TRIP093,2024-02-06 21:48:30,930,63.1,normal,0
AUD5583,TRIP093,2024-02-06 21:49:00,960,70.4,conversation,0
AUD5584,TRIP093,2024-02-06 21:49:30,990,95.1,argument,30
AUD5585,TRIP093,2024-02-06 21:50:00,1020,76.1,loud,0
AUD5586,TRIP093,2024-02-06 21:50:30,1050,72.3,loud,0
AUD5587,TRIP093,2024-02-06 21:51:00,1080,75.2,loud,0
AUD5588,TRIP093,2024-02-06 21:51:30,1110,72.4,loud,0
AUD5589,TRIP093,2024-02-06 21:52:00,1140,68.0,conversation,0
AUD5590,TRIP093,2024-02-06 21:52:30,1170,74.7,loud,0
AUD5591,TRIP093,2024-02-06 21:53:00,1200,76.6,loud,0
AUD5592,TRIP093,2024-02-06 21:53:30,1230,74.6,loud,0
AUD5593,TRIP093,2024-02-06 21:54:00,1260,76.9,loud,0
AUD5594,TRIP093,2024-02-06 21:54:30,1290,61.6,normal,0
AUD5595,TRIP093,2024-02-06 21:55:00,1320,64.0,normal,0
AUD5596,TRIP093,2024-02-06 21:55:30,1350,60.4,normal,0
AUD5597,TRIP093,2024-02-06 21:56:00,1380,70.7,conversation,0
AUD5598,TRIP093,2024-02-06 21:56:30,1410,68.1,conversation,0
AUD5599,TRIP093,2024-02-06 21:57:00,1440,66.3,conversation,0
AUD5600,TRIP093,2024-02-06 21:57:30,1470,71.6,conversation,0
AUD5601,TRIP093,2024-02-06 21:58:00,1500,69.8,conversation,0
AUD5602,TRIP093,2024-02-06 21:58:30,1530,71.1,conversation,0
AUD5603,TRIP093,2024-02-06 21:59:00,1560,69.4,conversation,0
AUD5604,TRIP093,2024-02-06 21:59:30,1590,63.6,normal,0
AUD5605,TRIP093,2024-02-06 22:00:00,1620,65.3,conversation,0
AUD5606,TRIP093,2024-02-06 22:00:30,1650,71.4,conversation,0
AUD5607,TRIP093,2024-02-06 22:01:00,1680,61.5,normal,0
AUD5608,TRIP093,2024-02-06 22:01:30,1710,73.1,loud,0
AUD5609,TRIP093,2024-02-06 22:02:00,1740,68.7,conversation,0
AUD5610,TRIP093,2024-02-06 22:02:30,1770,70.6,conversation,0
AUD5611,TRIP093,2024-02-06 22:03:00,1800,63.4,normal,0
AUD5612,TRIP093,2024-02-06 22:03:30,1830,67.9,conversation,0
AUD5613,TRIP093,2024-02-06 22:04:00,1860,64.0,normal,0
AUD5614,TRIP093,2024-02-06 22:04:30,1890,93.3,argument,30
AUD5615,TRIP093,2024-02-06 22:05:00,1920,69.1,conversation,0
AUD5616,TRIP093,2024-02-06 22:05:30,1950,72.9,loud,0
AUD5617,TRIP093,2024-02-06 22:06:00,1980,79.5,loud,0
AUD5618,TRIP093,2024-02-06 22:06:30,2010,77.6,loud,0
AUD5619,TRIP093,2024-02-06 22:07:00,2040,81.7,loud,0
AUD5620,TRIP093,2024-02-06 22:07:30,2070,71.2,conversation,0
AUD5621,TRIP093,2024-02-06 22:08:00,2100,80.3,loud,0
AUD5622,TRIP093,2024-02-06 22:08:30,2130,77.9,loud,0
AUD5623,TRIP093,2024-02-06 22:09:00,2160,70.2,conversation,0
AUD5624,TRIP093,2024-02-06 22:09:30,2190,78.6,loud,0
AUD5625,TRIP093,2024-02-06 22:10:00,2220,78.5,loud,0
AUD5626,TRIP093,2024-02-06 22:10:30,2250,63.5,normal,0
AUD5627,TRIP093,2024-02-06 22:11:00,2280,70.9,conversation,0
AUD5628,TRIP093,2024-02-06 22:11:30,2310,67.4,conversation,0
AUD5629,TRIP093,2024-02-06 22:12:00,2340,51.2,quiet,0
AUD5630,TRIP093,2024-02-06 22:12:30,2370,50.0,quiet,0
AUD5631,TRIP093,2024-02-06 22:13:00,2400,72.1,loud,0
AUD5632,TRIP094,2024-02-06 22:20:00,0,56.5,quiet,0
AUD5633,TRIP094,2024-02-06 22:20:30,30,53.3,quiet,0
AUD5634,TRIP094,2024-02-06 22:21:00,60,55.4,quiet,0
AUD5635,TRIP094,2024-02-06 22:21:30,90,59.0,normal,0
AUD5636,TRIP094,2024-02-06 22:22:00,120,70.8,conversation,0
AUD5637,TRIP094,2024-02-06 22:22:30,150,79.0,loud,0
AUD5638,TRIP094,2024-02-06 22:23:00,180,75.5,loud,0
AUD5639,TRIP094,2024-02-06 22:23:30,210,70.8,conversation,0
AUD5640,TRIP094,2024-02-06 22:24:00,240,74.8,loud,0
AUD5641,TRIP094,2024-02-06 22:24:30,270,63.9,normal,0
AUD5642,TRIP094,2024-02-06 22:25:00,300,90.2,argument,30
AUD5643,TRIP094,2024-02-06 22:25:30,330,68.9,conversation,0
AUD5644,TRIP094,2024-02-06 22:26:00,360,64.3,normal,0
AUD5645,TRIP094,2024-02-06 22:26:30,390,62.7,normal,0
AUD5646,TRIP094,2024-02-06 22:27:00,420,71.8,conversation,0
AUD5647,TRIP094,2024-02-06 22:27:30,450,71.0,conversation,0
AUD5648,TRIP094,2024-02-06 22:28:00,480,68.9,conversation,0
AUD5649,TRIP094,2024-02-06 22:28:30,510,61.0,normal,0
AUD5650,TRIP094,2024-02-06 22:29:00,540,66.6,conversation,0
AUD5651,TRIP094,2024-02-06 22:29:30,570,68.4,conversation,0
AUD5652,TRIP094,2024-02-06 22:30:00,600,70.1,conversation,0
AUD5653,TRIP094,2024-02-06 22:30:30,630,70.8,conversation,0
AUD5654,TRIP094,2024-02-06 22:31:00,660,91.0,argument,30
AUD5655,TRIP094,2024-02-06 22:31:30,690,67.2,conversation,0
AUD5656,TRIP094,2024-02-06 22:32:00,720,76.4,loud,0
AUD5657,TRIP094,2024-02-06 22:32:30,750,72.0,loud,0
AUD5658,TRIP094,2024-02-06 22:33:00,780,70.8,conversation,0
AUD5659,TRIP094,2024-02-06 22:33:30,810,71.0,conversation,0
AUD5660,TRIP094,2024-02-06 22:34:00,840,75.8,loud,0
AUD5661,TRIP094,2024-02-06 22:34:30,870,68.7,conversation,0
AUD5662,TRIP094,2024-02-06 22:35:00,900,70.2,conversation,0
AUD5663,TRIP094,2024-02-06 22:35:30,930,57.2,quiet,0
AUD5664,TRIP094,2024-02-06 22:36:00,960,50.9,quiet,0
AUD5665,TRIP094,2024-02-06 22:36:30,990,50.9,quiet,0
AUD5666,TRIP094,2024-02-06 22:37:00,1020,50.5,quiet,0
AUD5667,TRIP094,2024-02-06 22:37:30,1050,52.0,quiet,0
AUD5668,TRIP094,2024-02-06 22:38:00,1080,67.4,conversation,0
AUD5669,TRIP094,2024-02-06 22:38:30,1110,62.3,normal,0
AUD5670,TRIP094,2024-02-06 22:39:00,1140,62.2,normal,0
AUD5671,TRIP094,2024-02-06 22:39:30,1170,71.7,conversation,0
AUD5672,TRIP094,2024-02-06 22:40:00,1200,71.8,conversation,0
AUD5673,TRIP094,2024-02-06 22:40:30,1230,67.9,conversation,0
AUD5674,TRIP094,2024-02-06 22:41:00,1260,69.4,conversation,0
AUD5675,TRIP094,2024-02-06 22:41:30,1290,72.3,loud,0
AUD5676,TRIP094,2024-02-06 22:42:00,1320,79.9,loud,0
AUD5677,TRIP094,2024-02-06 22:42:30,1350,68.7,conversation,0
AUD5678,TRIP094,2024-02-06 22:43:00,1380,66.6,conversation,0
AUD5679,TRIP094,2024-02-06 22:43:30,1410,72.7,loud,0
AUD5680,TRIP094,2024-02-06 22:44:00,1440,67.8,conversation,0
AUD5681,TRIP094,2024-02-06 22:44:30,1470,77.1,loud,0
AUD5682,TRIP094,2024-02-06 22:45:00,1500,75.9,loud,0
AUD5683,TRIP094,2024-02-06 22:45:30,1530,81.0,loud,0
AUD5684,TRIP094,2024-02-06 22:46:00,1560,77.2,loud,0
AUD5685,TRIP094,2024-02-06 22:46:30,1590,65.4,conversation,0
AUD5686,TRIP094,2024-02-06 22:47:00,1620,71.8,conversation,0
AUD5687,TRIP094,2024-02-06 22:47:30,1650,66.8,conversation,0
AUD5688,TRIP094,2024-02-06 22:48:00,1680,68.5,conversation,0
AUD5689,TRIP094,2024-02-06 22:48:30,1710,56.0,quiet,0
AUD5690,TRIP094,2024-02-06 22:49:00,1740,51.8,quiet,0
AUD5691,TRIP094,2024-02-06 22:49:30,1770,57.7,quiet,0
AUD5692,TRIP094,2024-02-06 22:50:00,1800,61.8,normal,0
AUD5693,TRIP095,2024-02-06 17:04:00,0,68.1,conversation,0
AUD5694,TRIP095,2024-02-06 17:04:30,30,74.6,loud,0
AUD5695,TRIP095,2024-02-06 17:05:00,60,89.9,very_loud,30
AUD5696,TRIP095,2024-02-06 17:05:30,90,60.4,normal,0
AUD5697,TRIP095,2024-02-06 17:06:00,120,67.9,conversation,0
AUD5698,TRIP095,2024-02-06 17:06:30,150,65.3,conversation,0
AUD5699,TRIP095,2024-02-06 17:07:00,180,60.5,normal,0
AUD5700,TRIP095,2024-02-06 17:07:30,210,65.0,conversation,0
AUD5701,TRIP095,2024-02-06 17:08:00,240,73.9,loud,0
AUD5702,TRIP095,2024-02-06 17:08:30,270,74.3,loud,0
AUD5703,TRIP095,2024-02-06 17:09:00,300,72.0,loud,0
AUD5704,TRIP095,2024-02-06 17:09:30,330,77.0,loud,0
AUD5705,TRIP095,2024-02-06 17:10:00,360,69.4,conversation,0
AUD5706,TRIP095,2024-02-06 17:10:30,390,66.1,conversation,0
AUD5707,TRIP095,2024-02-06 17:11:00,420,67.1,conversation,0
AUD5708,TRIP095,2024-02-06 17:11:30,450,64.1,normal,0
AUD5709,TRIP095,2024-02-06 17:12:00,480,67.9,conversation,0
AUD5710,TRIP095,2024-02-06 17:12:30,510,62.6,normal,0
AUD5711,TRIP095,2024-02-06 17:13:00,540,68.9,conversation,0
AUD5712,TRIP095,2024-02-06 17:13:30,570,64.4,normal,0
AUD5713,TRIP095,2024-02-06 17:14:00,600,66.2,conversation,0
AUD5714,TRIP095,2024-02-06 17:14:30,630,70.9,conversation,0
AUD5715,TRIP095,2024-02-06 17:15:00,660,90.8,argument,30
AUD5716,TRIP095,2024-02-06 17:15:30,690,66.1,conversation,0
AUD5717,TRIP095,2024-02-06 17:16:00,720,73.3,loud,0
AUD5718,TRIP095,2024-02-06 17:16:30,750,65.7,conversation,0
AUD5719,TRIP095,2024-02-06 17:17:00,780,70.5,conversation,0
AUD5720,TRIP095,2024-02-06 17:17:30,810,60.6,normal,0
AUD5721,TRIP095,2024-02-06 17:18:00,840,61.2,normal,0
AUD5722,TRIP095,2024-02-06 17:18:30,870,71.5,conversation,0
AUD5723,TRIP095,2024-02-06 17:19:00,900,74.1,loud,0
AUD5724,TRIP095,2024-02-06 17:19:30,930,67.5,conversation,0
AUD5725,TRIP095,2024-02-06 17:20:00,960,63.8,normal,0
AUD5726,TRIP095,2024-02-06 17:20:30,990,73.1,loud,0
AUD5727,TRIP095,2024-02-06 17:21:00,1020,72.0,loud,0
AUD5728,TRIP095,2024-02-06 17:21:30,1050,72.4,loud,0
AUD5729,TRIP095,2024-02-06 17:22:00,1080,62.0,normal,0
AUD5730,TRIP095,2024-02-06 17:22:30,1110,68.3,conversation,0
AUD5731,TRIP095,2024-02-06 17:23:00,1140,69.1,conversation,0
AUD5732,TRIP095,2024-02-06 17:23:30,1170,63.0,normal,0
AUD5733,TRIP095,2024-02-06 17:24:00,1200,53.6,quiet,0
AUD5734,TRIP095,2024-02-06 17:24:30,1230,50.8,quiet,0
AUD5735,TRIP095,2024-02-06 17:25:00,1260,51.6,quiet,0
AUD5736,TRIP095,2024-02-06 17:25:30,1290,97.7,argument,30
AUD5737,TRIP095,2024-02-06 17:26:00,1320,70.5,conversation,0
AUD5738,TRIP095,2024-02-06 17:26:30,1350,64.2,normal,0
AUD5739,TRIP095,2024-02-06 17:27:00,1380,65.7,conversation,0
AUD5740,TRIP095,2024-02-06 17:27:30,1410,66.9,conversation,0
AUD5741,TRIP095,2024-02-06 17:28:00,1440,76.0,loud,0
AUD5742,TRIP095,2024-02-06 17:28:30,1470,67.3,conversation,0
AUD5743,TRIP095,2024-02-06 17:29:00,1500,71.7,conversation,0
AUD5744,TRIP095,2024-02-06 17:29:30,1530,96.0,argument,30
AUD5745,TRIP095,2024-02-06 17:30:00,1560,63.7,normal,0
AUD5746,TRIP095,2024-02-06 17:30:30,1590,69.2,conversation,0
AUD5747,TRIP095,2024-02-06 17:31:00,1620,79.3,loud,0
AUD5748,TRIP095,2024-02-06 17:31:30,1650,69.1,conversation,0
AUD5749,TRIP095,2024-02-06 17:32:00,1680,69.6,conversation,0
AUD5750,TRIP095,2024-02-06 17:32:30,1710,64.3,normal,0
AUD5751,TRIP095,2024-02-06 17:33:00,1740,61.6,normal,0
AUD5752,TRIP095,2024-02-06 17:33:30,1770,88.9,very_loud,30
AUD5753,TRIP095,2024-02-06 17:34:00,1800,70.9,conversation,0
AUD5754,TRIP095,2024-02-06 17:34:30,1830,64.3,normal,0
AUD5755,TRIP095,2024-02-06 17:35:00,1860,60.0,normal,0
AUD5756,TRIP095,2024-02-06 17:35:30,1890,66.3,conversation,0
AUD5757,TRIP095,2024-02-06 17:36:00,1920,66.4,conversation,0
AUD5758,TRIP096,2024-02-06 17:40:00,0,51.6,quiet,0
AUD5759,TRIP096,2024-02-06 17:40:30,30,50.2,quiet,0
AUD5760,TRIP096,2024-02-06 17:41:00,60,94.6,argument,30
AUD5761,TRIP096,2024-02-06 17:41:30,90,52.3,quiet,0
AUD5762,TRIP096,2024-02-06 17:42:00,120,71.2,conversation,0
AUD5763,TRIP096,2024-02-06 17:42:30,150,65.0,conversation,0
AUD5764,TRIP096,2024-02-06 17:43:00,180,72.4,loud,0
AUD5765,TRIP096,2024-02-06 17:43:30,210,60.2,normal,0
AUD5766,TRIP096,2024-02-06 17:44:00,240,60.1,normal,0
AUD5767,TRIP096,2024-02-06 17:44:30,270,62.0,normal,0
AUD5768,TRIP096,2024-02-06 17:45:00,300,60.4,normal,0
AUD5769,TRIP096,2024-02-06 17:45:30,330,62.9,normal,0
AUD5770,TRIP096,2024-02-06 17:46:00,360,64.1,normal,0
AUD5771,TRIP096,2024-02-06 17:46:30,390,65.2,conversation,0
AUD5772,TRIP096,2024-02-06 17:47:00,420,90.1,argument,30
AUD5773,TRIP096,2024-02-06 17:47:30,450,66.7,conversation,0
AUD5774,TRIP096,2024-02-06 17:48:00,480,60.2,normal,0
AUD5775,TRIP096,2024-02-06 17:48:30,510,63.2,normal,0
AUD5776,TRIP096,2024-02-06 17:49:00,540,75.2,loud,0
AUD5777,TRIP096,2024-02-06 17:49:30,570,71.5,conversation,0
AUD5778,TRIP096,2024-02-06 17:50:00,600,75.1,loud,0
AUD5779,TRIP096,2024-02-06 17:50:30,630,69.3,conversation,0
AUD5780,TRIP096,2024-02-06 17:51:00,660,79.4,loud,0
AUD5781,TRIP096,2024-02-06 17:51:30,690,74.7,loud,0
AUD5782,TRIP096,2024-02-06 17:52:00,720,70.3,conversation,0
AUD5783,TRIP096,2024-02-06 17:52:30,750,70.1,conversation,0
AUD5784,TRIP096,2024-02-06 17:53:00,780,80.3,loud,0
AUD5785,TRIP096,2024-02-06 17:53:30,810,81.0,loud,0
AUD5786,TRIP096,2024-02-06 17:54:00,840,70.7,conversation,0
AUD5787,TRIP096,2024-02-06 17:54:30,870,80.4,loud,0
AUD5788,TRIP096,2024-02-06 17:55:00,900,68.2,conversation,0
AUD5789,TRIP096,2024-02-06 17:55:30,930,70.8,conversation,0
AUD5790,TRIP096,2024-02-06 17:56:00,960,61.3,normal,0
AUD5791,TRIP096,2024-02-06 17:56:30,990,71.9,conversation,0
AUD5792,TRIP096,2024-02-06 17:57:00,1020,62.4,normal,0
AUD5793,TRIP096,2024-02-06 17:57:30,1050,71.9,conversation,0
AUD5794,TRIP096,2024-02-06 17:58:00,1080,62.4,normal,0
AUD5795,TRIP096,2024-02-06 17:58:30,1110,70.8,conversation,0
AUD5796,TRIP096,2024-02-06 17:59:00,1140,65.8,conversation,0
AUD5797,TRIP096,2024-02-06 17:59:30,1170,61.2,normal,0
AUD5798,TRIP096,2024-02-06 18:00:00,1200,71.8,conversation,0
AUD5799,TRIP096,2024-02-06 18:00:30,1230,65.7,conversation,0
AUD5800,TRIP096,2024-02-06 18:01:00,1260,70.9,conversation,0
AUD5801,TRIP096,2024-02-06 18:01:30,1290,69.9,conversation,0
AUD5802,TRIP096,2024-02-06 18:02:00,1320,70.1,conversation,0
AUD5803,TRIP096,2024-02-06 18:02:30,1350,72.5,loud,0
AUD5804,TRIP096,2024-02-06 18:03:00,1380,75.2,loud,0
AUD5805,TRIP096,2024-02-06 18:03:30,1410,78.2,loud,0
AUD5806,TRIP096,2024-02-06 18:04:00,1440,78.5,loud,0
AUD5807,TRIP096,2024-02-06 18:04:30,1470,74.1,loud,0
AUD5808,TRIP096,2024-02-06 18:05:00,1500,81.8,loud,0
AUD5809,TRIP096,2024-02-06 18:05:30,1530,71.6,conversation,0
AUD5810,TRIP096,2024-02-06 18:06:00,1560,61.0,normal,0
AUD5811,TRIP096,2024-02-06 18:06:30,1590,61.3,normal,0
AUD5812,TRIP096,2024-02-06 18:07:00,1620,71.6,conversation,0
AUD5813,TRIP096,2024-02-06 18:07:30,1650,68.8,conversation,0
AUD5814,TRIP096,2024-02-06 18:08:00,1680,75.7,loud,0
AUD5815,TRIP096,2024-02-06 18:08:30,1710,71.7,conversation,0
AUD5816,TRIP096,2024-02-06 18:09:00,1740,89.0,very_loud,30
AUD5817,TRIP096,2024-02-06 18:09:30,1770,54.1,quiet,0
AUD5818,TRIP096,2024-02-06 18:10:00,1800,60.7,normal,0
AUD5819,TRIP096,2024-02-06 18:10:30,1830,60.7,normal,0
AUD5820,TRIP096,2024-02-06 18:11:00,1860,68.7,conversation,0
AUD5821,TRIP096,2024-02-06 18:11:30,1890,62.5,normal,0
AUD5822,TRIP096,2024-02-06 18:12:00,1920,62.1,normal,0
AUD5823,TRIP096,2024-02-06 18:12:30,1950,71.2,conversation,0
AUD5824,TRIP096,2024-02-06 18:13:00,1980,63.6,normal,0
AUD5825,TRIP096,2024-02-06 18:13:30,2010,67.5,conversation,0
AUD5826,TRIP096,2024-02-06 18:14:00,2040,68.6,conversation,0
AUD5827,TRIP096,2024-02-06 18:14:30,2070,61.1,normal,0
AUD5828,TRIP096,2024-02-06 18:15:00,2100,53.9,quiet,0
AUD5829,TRIP097,2024-02-06 18:23:00,0,52.7,quiet,0
AUD5830,TRIP097,2024-02-06 18:23:30,30,52.9,quiet,0
AUD5831,TRIP097,2024-02-06 18:24:00,60,57.7,quiet,0
AUD5832,TRIP097,2024-02-06 18:24:30,90,50.2,quiet,0
AUD5833,TRIP097,2024-02-06 18:25:00,120,67.4,conversation,0
AUD5834,TRIP097,2024-02-06 18:25:30,150,90.4,argument,30
AUD5835,TRIP097,2024-02-06 18:26:00,180,67.2,conversation,0
AUD5836,TRIP097,2024-02-06 18:26:30,210,75.5,loud,0
AUD5837,TRIP097,2024-02-06 18:27:00,240,94.4,argument,30
AUD5838,TRIP097,2024-02-06 18:27:30,270,66.8,conversation,0
AUD5839,TRIP097,2024-02-06 18:28:00,300,70.6,conversation,0
AUD5840,TRIP097,2024-02-06 18:28:30,330,70.8,conversation,0
AUD5841,TRIP097,2024-02-06 18:29:00,360,74.4,loud,0
AUD5842,TRIP097,2024-02-06 18:29:30,390,61.4,normal,0
AUD5843,TRIP097,2024-02-06 18:30:00,420,70.5,conversation,0
AUD5844,TRIP097,2024-02-06 18:30:30,450,60.5,normal,0
AUD5845,TRIP097,2024-02-06 18:31:00,480,65.0,conversation,0
AUD5846,TRIP097,2024-02-06 18:31:30,510,76.0,loud,0
AUD5847,TRIP097,2024-02-06 18:32:00,540,72.4,loud,0
AUD5848,TRIP097,2024-02-06 18:32:30,570,67.0,conversation,0
AUD5849,TRIP097,2024-02-06 18:33:00,600,64.8,normal,0
AUD5850,TRIP097,2024-02-06 18:33:30,630,70.7,conversation,0
AUD5851,TRIP097,2024-02-06 18:34:00,660,80.3,loud,0
AUD5852,TRIP097,2024-02-06 18:34:30,690,80.7,loud,0
AUD5853,TRIP097,2024-02-06 18:35:00,720,78.0,loud,0
AUD5854,TRIP097,2024-02-06 18:35:30,750,71.0,conversation,0
AUD5855,TRIP097,2024-02-06 18:36:00,780,63.4,normal,0
AUD5856,TRIP097,2024-02-06 18:36:30,810,60.5,normal,0
AUD5857,TRIP097,2024-02-06 18:37:00,840,73.7,loud,0
AUD5858,TRIP097,2024-02-06 18:37:30,870,69.4,conversation,0
AUD5859,TRIP097,2024-02-06 18:38:00,900,69.4,conversation,0
AUD5860,TRIP097,2024-02-06 18:38:30,930,91.4,argument,30
AUD5861,TRIP097,2024-02-06 18:39:00,960,71.3,conversation,0
AUD5862,TRIP097,2024-02-06 18:39:30,990,70.8,conversation,0
AUD5863,TRIP097,2024-02-06 18:40:00,1020,62.9,normal,0
AUD5864,TRIP097,2024-02-06 18:40:30,1050,62.5,normal,0
AUD5865,TRIP097,2024-02-06 18:41:00,1080,62.6,normal,0
AUD5866,TRIP097,2024-02-06 18:41:30,1110,66.7,conversation,0
AUD5867,TRIP097,2024-02-06 18:42:00,1140,74.1,loud,0
AUD5868,TRIP097,2024-02-06 18:42:30,1170,73.8,loud,0
AUD5869,TRIP097,2024-02-06 18:43:00,1200,75.2,loud,0
AUD5870,TRIP097,2024-02-06 18:43:30,1230,72.7,loud,0
AUD5871,TRIP097,2024-02-06 18:44:00,1260,71.9,conversation,0
AUD5872,TRIP098,2024-02-06 18:53:00,0,50.9,quiet,0
AUD5873,TRIP098,2024-02-06 18:53:30,30,58.7,normal,0
AUD5874,TRIP098,2024-02-06 18:54:00,60,69.7,conversation,0
AUD5875,TRIP098,2024-02-06 18:54:30,90,68.0,conversation,0
AUD5876,TRIP098,2024-02-06 18:55:00,120,63.6,normal,0
AUD5877,TRIP098,2024-02-06 18:55:30,150,67.0,conversation,0
AUD5878,TRIP098,2024-02-06 18:56:00,180,73.8,loud,0
AUD5879,TRIP098,2024-02-06 18:56:30,210,77.2,loud,0
AUD5880,TRIP098,2024-02-06 18:57:00,240,72.0,loud,0
AUD5881,TRIP098,2024-02-06 18:57:30,270,77.7,loud,0
AUD5882,TRIP098,2024-02-06 18:58:00,300,80.8,loud,0
AUD5883,TRIP098,2024-02-06 18:58:30,330,77.5,loud,0
AUD5884,TRIP098,2024-02-06 18:59:00,360,66.6,conversation,0
AUD5885,TRIP098,2024-02-06 18:59:30,390,73.5,loud,0
AUD5886,TRIP098,2024-02-06 19:00:00,420,65.1,conversation,0
AUD5887,TRIP098,2024-02-06 19:00:30,450,66.2,conversation,0
AUD5888,TRIP098,2024-02-06 19:01:00,480,62.6,normal,0
AUD5889,TRIP098,2024-02-06 19:01:30,510,77.2,loud,0
AUD5890,TRIP098,2024-02-06 19:02:00,540,73.2,loud,0
AUD5891,TRIP098,2024-02-06 19:02:30,570,74.7,loud,0
AUD5892,TRIP098,2024-02-06 19:03:00,600,69.2,conversation,0
AUD5893,TRIP098,2024-02-06 19:03:30,630,67.5,conversation,0
AUD5894,TRIP098,2024-02-06 19:04:00,660,67.6,conversation,0
AUD5895,TRIP098,2024-02-06 19:04:30,690,75.4,loud,0
AUD5896,TRIP098,2024-02-06 19:05:00,720,66.6,conversation,0
AUD5897,TRIP098,2024-02-06 19:05:30,750,76.0,loud,0
AUD5898,TRIP098,2024-02-06 19:06:00,780,67.5,conversation,0
AUD5899,TRIP098,2024-02-06 19:06:30,810,67.6,conversation,0
AUD5900,TRIP098,2024-02-06 19:07:00,840,70.4,conversation,0
AUD5901,TRIP098,2024-02-06 19:07:30,870,74.4,loud,0
AUD5902,TRIP098,2024-02-06 19:08:00,900,74.6,loud,0
AUD5903,TRIP098,2024-02-06 19:08:30,930,71.0,conversation,0
AUD5904,TRIP098,2024-02-06 19:09:00,960,74.4,loud,0
AUD5905,TRIP098,2024-02-06 19:09:30,990,72.7,loud,0
AUD5906,TRIP098,2024-02-06 19:10:00,1020,68.6,conversation,0
AUD5907,TRIP098,2024-02-06 19:10:30,1050,67.7,conversation,0
AUD5908,TRIP098,2024-02-06 19:11:00,1080,64.3,normal,0
AUD5909,TRIP098,2024-02-06 19:11:30,1110,64.6,normal,0
AUD5910,TRIP098,2024-02-06 19:12:00,1140,70.7,conversation,0
AUD5911,TRIP098,2024-02-06 19:12:30,1170,68.9,conversation,0
AUD5912,TRIP098,2024-02-06 19:13:00,1200,66.6,conversation,0
AUD5913,TRIP098,2024-02-06 19:13:30,1230,72.9,loud,0
AUD5914,TRIP098,2024-02-06 19:14:00,1260,77.5,loud,0
AUD5915,TRIP098,2024-02-06 19:14:30,1290,70.8,conversation,0
AUD5916,TRIP098,2024-02-06 19:15:00,1320,72.6,loud,0
AUD5917,TRIP098,2024-02-06 19:15:30,1350,68.6,conversation,0
AUD5918,TRIP098,2024-02-06 19:16:00,1380,67.8,conversation,0
AUD5919,TRIP098,2024-02-06 19:16:30,1410,66.2,conversation,0
AUD5920,TRIP098,2024-02-06 19:17:00,1440,67.9,conversation,0
AUD5921,TRIP098,2024-02-06 19:17:30,1470,62.6,normal,0
AUD5922,TRIP098,2024-02-06 19:18:00,1500,74.9,loud,0
AUD5923,TRIP098,2024-02-06 19:18:30,1530,75.0,loud,0
