sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC12773,TRIP107,2024-02-06 18:54:30,390,-0.0544,-0.0477,9.6776,15.3,12.8641,77.6487
ACC12774,TRIP107,2024-02-06 18:54:45,405,-0.0268,0.1836,9.6726,16.7,12.8646,77.6488
ACC12775,TRIP107,2024-02-06 18:55:00,420,0.1751,-0.2543,9.8435,19.3,12.864,77.6494
ACC12776,TRIP107,2024-02-06 18:55:15,435,0.1192,-0.309,9.6048,17.0,12.8635,77.6489
ACC12777,TRIP107,2024-02-06 18:55:30,450,-0.2664,-0.1177,9.7388,15.9,12.8629,77.6495
ACC12778,TRIP107,2024-02-06 18:55:45,465,0.2521,-0.3131,9.7341,16.1,12.8625,77.6496
ACC12779,TRIP107,2024-02-06 18:56:00,480,0.0079,-0.1741,9.8069,13.9,12.8626,77.6499
ACC12780,TRIP107,2024-02-06 18:56:15,495,-0.0868,0.1147,9.6795,15.1,12.8627,77.6498
ACC12781,TRIP107,2024-02-06 18:56:30,510,0.0585,-0.1388,9.6903,14.1,12.8628,77.6496
ACC12782,TRIP107,2024-02-06 18:56:45,525,0.1449,0.1169,9.704,14.1,12.8628,77.6495
ACC12783,TRIP107,2024-02-06 18:57:00,540,-0.247,-0.0904,9.6489,14.9,12.863,77.649
ACC12784,TRIP107,2024-02-06 18:57:15,555,0.2167,0.348,9.7567,15.2,12.863,77.6488
ACC12785,TRIP107,2024-02-06 18:57:30,570,-0.2063,-0.1217,9.7604,16.9,12.8627,77.6493
ACC12786,TRIP107,2024-02-06 18:57:45,585,-0.0784,0.0991,9.7612,14.4,12.8625,77.6491
ACC12787,TRIP107,2024-02-06 18:58:00,600,0.1953,0.0159,9.7351,15.8,12.8623,77.6495
ACC12788,TRIP107,2024-02-06 18:58:15,615,-0.2223,-0.3083,9.6894,16.9,12.8627,77.6494
ACC12789,TRIP107,2024-02-06 18:58:30,630,0.0005,0.2722,9.7293,18.8,12.8625,77.6498
ACC12790,TRIP107,2024-02-06 18:58:45,645,0.1829,0.024,9.769,19.2,12.8618,77.6502
ACC12791,TRIP107,2024-02-06 18:59:00,660,-0.1247,-0.2513,9.8261,17.0,12.8619,77.6497
ACC12792,TRIP107,2024-02-06 18:59:15,675,-0.0612,0.3645,9.6278,19.5,12.8624,77.65
ACC12793,TRIP107,2024-02-06 18:59:30,690,0.2414,0.1342,9.7134,20.9,12.8631,77.6493
ACC12794,TRIP107,2024-02-06 18:59:45,705,0.2552,-0.2119,9.7075,20.3,12.8628,77.6486
ACC12795,TRIP107,2024-02-06 19:00:00,720,0.2992,-0.1064,9.6517,20.1,12.8627,77.6486
ACC12796,TRIP107,2024-02-06 19:00:15,735,0.272,0.1571,8.4062,15.3,12.8625,77.6488
ACC12797,TRIP107,2024-02-06 19:00:30,750,0.1358,-0.2385,10.8378,10.7,12.8624,77.6484
ACC12798,TRIP107,2024-02-06 19:00:45,765,-0.1092,-0.3733,9.4846,5.3,12.8626,77.6485
ACC12799,TRIP107,2024-02-06 19:01:00,780,0.327,-0.2091,7.7592,5.0,12.8624,77.6485
ACC12800,TRIP107,2024-02-06 19:01:15,795,0.2217,0.2182,11.8728,5.0,12.8624,77.6485
ACC12801,TRIP107,2024-02-06 19:01:30,810,-0.0288,-0.0801,7.6834,5.0,12.8622,77.6485
ACC12802,TRIP107,2024-02-06 19:01:45,825,0.0058,0.0938,8.4177,5.0,12.8621,77.6487
ACC12803,TRIP107,2024-02-06 19:02:00,840,-0.0115,0.1279,8.6924,5.0,12.8622,77.6489
ACC12804,TRIP107,2024-02-06 19:02:15,855,-0.005,0.3099,9.6277,10.0,12.8625,77.6493
ACC12805,TRIP107,2024-02-06 19:02:30,870,-0.2423,0.085,9.6766,10.0,12.8622,77.6497
ACC12806,TRIP107,2024-02-06 19:02:45,885,-0.1,-0.0036,9.6348,10.5,12.8619,77.6498
ACC12807,TRIP107,2024-02-06 19:03:00,900,-0.3734,0.1649,7.8365,6.3,12.8619,77.65
ACC12808,TRIP107,2024-02-06 19:03:15,915,0.3983,-0.3475,10.4198,5.0,12.8618,77.65
ACC12809,TRIP107,2024-02-06 19:03:30,930,0.1594,0.2289,11.1998,5.0,12.8619,77.6498
ACC12810,TRIP107,2024-02-06 19:03:45,945,-0.3691,-0.3731,11.8508,5.0,12.8618,77.6497
ACC12811,TRIP107,2024-02-06 19:04:00,960,0.0729,-0.0605,11.2664,5.0,12.8616,77.6497
ACC12812,TRIP107,2024-02-06 19:04:15,975,0.0926,0.337,10.7375,5.0,12.8617,77.6497
ACC12813,TRIP107,2024-02-06 19:04:30,990,0.2072,0.1517,9.713,10.0,12.8616,77.6496
ACC12814,TRIP107,2024-02-06 19:04:45,1005,0.2514,-0.0164,9.7196,12.0,12.8617,77.6494
ACC12815,TRIP107,2024-02-06 19:05:00,1020,-0.0335,-0.2008,9.6099,11.0,12.862,77.6491
ACC12816,TRIP107,2024-02-06 19:05:15,1035,0.2693,-0.073,9.6459,10.0,12.8618,77.6493
ACC12817,TRIP107,2024-02-06 19:05:30,1050,-0.0808,0.0509,9.6789,10.0,12.8619,77.649
ACC12818,TRIP107,2024-02-06 19:05:45,1065,0.1563,-0.2848,9.6705,10.0,12.8621,77.6487
ACC12819,TRIP107,2024-02-06 19:06:00,1080,0.0183,-0.3036,9.6308,11.3,12.8623,77.649
ACC12820,TRIP107,2024-02-06 19:06:15,1095,-0.2187,-0.1511,9.7253,11.9,12.8627,77.6491
ACC12821,TRIP107,2024-02-06 19:06:30,1110,0.1743,0.1272,9.6569,13.1,12.8631,77.6495
ACC12822,TRIP107,2024-02-06 19:06:45,1125,-0.0683,0.123,9.8002,12.7,12.8635,77.6495
ACC12823,TRIP107,2024-02-06 19:07:00,1140,-0.0378,0.2977,9.8466,14.3,12.8636,77.6498
ACC12824,TRIP107,2024-02-06 19:07:15,1155,0.1501,-0.0608,9.7305,16.8,12.8636,77.6498
ACC12825,TRIP107,2024-02-06 19:07:30,1170,-0.0217,0.0452,9.685,17.1,12.8633,77.65
ACC12826,TRIP107,2024-02-06 19:07:45,1185,-0.1772,-0.3107,9.755,14.2,12.8633,77.6502
ACC12827,TRIP107,2024-02-06 19:08:00,1200,-0.0242,-0.0023,9.7968,10.7,12.8632,77.6505
ACC12828,TRIP107,2024-02-06 19:08:15,1215,-0.0405,0.0155,9.7578,4.2,12.8631,77.6505
ACC12829,TRIP107,2024-02-06 19:08:30,1230,0.0062,-0.0253,9.8472,0.0,12.8631,77.6505
ACC12830,TRIP107,2024-02-06 19:08:45,1245,-0.2659,2.6572,9.6504,4.3,12.8631,77.6505
ACC12831,TRIP107,2024-02-06 19:09:00,1260,-0.1536,2.0905,9.5855,14.0,12.8628,77.6508
ACC12832,TRIP107,2024-02-06 19:09:15,1275,-0.1893,3.1696,9.7698,20.9,12.8629,77.6515
ACC12833,TRIP107,2024-02-06 19:09:30,1290,0.2894,3.3359,9.6174,30.5,12.864,77.6526
ACC12834,TRIP107,2024-02-06 19:09:45,1305,0.1423,2.7789,9.6198,34.9,12.8629,77.6529
ACC12835,TRIP107,2024-02-06 19:10:00,1320,0.0467,1.6319,9.7144,39.7,12.8644,77.6521
ACC12836,TRIP107,2024-02-06 19:10:15,1335,0.2599,1.6849,9.5618,49.0,12.8633,77.6527
ACC12837,TRIP107,2024-02-06 19:10:30,1350,0.1821,2.653,9.6716,55.2,12.8646,77.6509
ACC12838,TRIP107,2024-02-06 19:10:45,1365,0.127,2.0681,9.6044,64.6,12.8645,77.6524
ACC12839,TRIP107,2024-02-06 19:11:00,1380,-0.0813,3.0573,9.6036,70.0,12.867,77.6501
ACC12840,TRIP107,2024-02-06 19:11:15,1395,-0.0188,2.2774,9.5673,70.0,12.8677,77.6494
ACC12841,TRIP107,2024-02-06 19:11:30,1410,-0.0897,2.2592,9.6853,70.0,12.8679,77.6505
ACC12842,TRIP107,2024-02-06 19:11:45,1425,2.0624,0.2335,9.6143,67.6,12.8655,77.6487
ACC12843,TRIP107,2024-02-06 19:12:00,1440,-2.1063,-0.327,9.6374,65.4,12.8678,77.651
ACC12844,TRIP107,2024-02-06 19:12:15,1455,-2.4901,0.3274,9.6043,60.7,12.866,77.6529
ACC12845,TRIP107,2024-02-06 19:12:30,1470,-2.8194,0.2342,9.665,56.9,12.8667,77.6547
ACC12846,TRIP107,2024-02-06 19:12:45,1485,1.9489,-0.1117,9.6346,52.1,12.8675,77.6538
ACC12847,TRIP107,2024-02-06 19:13:00,1500,-2.6663,-0.2983,9.7446,49.2,12.8675,77.6554
ACC12848,TRIP107,2024-02-06 19:13:15,1515,2.9328,0.1683,9.7989,44.3,12.867,77.657
ACC12849,TRIP107,2024-02-06 19:13:30,1530,-0.1939,0.0471,9.2452,41.3,12.8669,77.6561
ACC12850,TRIP107,2024-02-06 19:13:45,1545,-0.0141,-0.1032,8.9283,37.9,12.8662,77.6562
ACC12851,TRIP107,2024-02-06 19:14:00,1560,0.3435,-0.1747,7.9872,32.7,12.8656,77.6561
ACC12852,TRIP107,2024-02-06 19:14:15,1575,-0.0283,-0.1838,9.8887,27.7,12.8665,77.6571
ACC12853,TRIP107,2024-02-06 19:14:30,1590,-0.3749,-0.0712,6.6705,25.6,12.8663,77.6565
ACC12854,TRIP107,2024-02-06 19:14:45,1605,0.3939,-0.3601,8.1857,21.0,12.8664,77.6558
ACC12855,TRIP107,2024-02-06 19:15:00,1620,0.1469,-0.0407,7.6733,15.2,12.866,77.6563
ACC12856,TRIP107,2024-02-06 19:15:15,1635,0.1856,-0.0533,12.6804,10.2,12.8657,77.6567
ACC12857,TRIP107,2024-02-06 19:15:30,1650,-0.1159,-0.2452,9.7303,12.9,12.8661,77.657
ACC12858,TRIP107,2024-02-06 19:15:45,1665,-0.207,-0.3336,9.8043,12.8,12.8657,77.6566
ACC12859,TRIP107,2024-02-06 19:16:00,1680,-0.1811,0.1717,9.7716,15.8,12.8653,77.6562
ACC12860,TRIP107,2024-02-06 19:16:15,1695,-0.204,0.0192,9.7872,12.9,12.8657,77.6558
ACC12861,TRIP107,2024-02-06 19:16:30,1710,1.7411,0.4403,9.724,10.4,12.8659,77.6561
ACC12862,TRIP107,2024-02-06 19:16:45,1725,2.8116,0.0581,9.6157,5.1,12.8661,77.6562
ACC12863,TRIP107,2024-02-06 19:17:00,1740,1.868,0.0342,9.6218,5.0,12.866,77.6563
ACC12864,TRIP107,2024-02-06 19:17:15,1755,-2.6598,0.188,9.797,5.0,12.866,77.6563
ACC12865,TRIP107,2024-02-06 19:17:30,1770,2.6592,-0.4466,9.7581,5.0,12.8661,77.6563
ACC12866,TRIP107,2024-02-06 19:17:45,1785,-2.0496,-0.1816,9.7322,5.0,12.8661,77.6563
ACC12867,TRIP107,2024-02-06 19:18:00,1800,2.9885,0.2741,9.6496,5.0,12.8661,77.6562
ACC12868,TRIP107,2024-02-06 19:18:15,1815,-2.5565,-0.0573,9.768,5.0,12.8662,77.6561
ACC12869,TRIP107,2024-02-06 19:18:30,1830,-2.9755,-0.4081,9.6645,5.0,12.8663,77.656
ACC12870,TRIP107,2024-02-06 19:18:45,1845,-2.0745,-0.1698,9.6844,5.0,12.8661,77.6561
ACC12871,TRIP107,2024-02-06 19:19:00,1860,0.1348,-1.9188,9.6966,0.0,12.8661,77.6561
ACC12872,TRIP107,2024-02-06 19:19:15,1875,0.167,-1.9735,9.6114,0.0,12.8661,77.6561
ACC12873,TRIP107,2024-02-06 19:19:30,1890,0.3609,-2.1264,9.5617,0.0,12.8661,77.6561
ACC12874,TRIP107,2024-02-06 19:19:45,1905,0.0492,-2.4208,9.6016,0.0,12.8661,77.6561
ACC12875,TRIP107,2024-02-06 19:20:00,1920,0.1538,-2.2928,9.665,0.0,12.8661,77.6561
ACC12876,TRIP107,2024-02-06 19:20:15,1935,-0.0873,-2.0435,9.5396,0.0,12.8661,77.6561
ACC12877,TRIP107,2024-02-06 19:20:30,1950,-0.2622,-3.0793,9.7158,0.0,12.8661,77.6561
ACC12878,TRIP107,2024-02-06 19:20:45,1965,-0.2852,-3.914,9.7197,0.0,12.8661,77.6561
ACC12879,TRIP107,2024-02-06 19:21:00,1980,1.5842,-0.3779,9.7545,5.0,12.866,77.6561
ACC12880,TRIP107,2024-02-06 19:21:15,1995,2.8609,-0.203,9.7583,5.0,12.8661,77.6562
ACC12881,TRIP107,2024-02-06 19:21:30,2010,2.6572,-0.16,9.6097,5.0,12.8661,77.6562
ACC12882,TRIP107,2024-02-06 19:21:45,2025,2.7803,-0.0288,9.6985,5.0,12.8662,77.6562
ACC12883,TRIP107,2024-02-06 19:22:00,2040,-2.306,0.0673,9.6562,5.0,12.8662,77.6562
ACC12884,TRIP107,2024-02-06 19:22:15,2055,-0.2915,2.7842,9.6918,14.0,12.8657,77.656
ACC12885,TRIP107,2024-02-06 19:22:30,2070,0.1619,2.6641,9.616,18.8,12.8654,77.656
ACC12886,TRIP107,2024-02-06 19:22:45,2085,0.2213,1.9616,9.6252,26.2,12.8644,77.6565
ACC12887,TRIP107,2024-02-06 19:23:00,2100,-0.0711,2.211,9.551,33.8,12.8642,77.6555
ACC12888,TRIP107,2024-02-06 19:23:15,2115,-0.1958,2.9356,9.743,39.1,12.8641,77.6554
ACC12889,TRIP107,2024-02-06 19:23:30,2130,-0.2939,1.9906,9.6982,46.6,12.8637,77.6548
ACC12890,TRIP107,2024-02-06 19:23:45,2145,-0.2,2.7415,9.7888,56.0,12.864,77.6545
ACC12891,TRIP107,2024-02-06 19:24:00,2160,0.0534,3.054,9.7618,60.3,12.8639,77.6545
ACC12892,TRIP107,2024-02-06 19:24:15,2175,-0.1169,1.5357,9.7463,69.8,12.864,77.6557
ACC12893,TRIP107,2024-02-06 19:24:30,2190,-0.1191,-0.272,9.7806,65.0,12.8648,77.654
ACC12894,TRIP107,2024-02-06 19:24:45,2205,0.2579,-0.1736,9.6992,65.0,12.8663,77.6553
ACC12895,TRIP107,2024-02-06 19:25:00,2220,-0.2674,-0.171,9.7288,65.0,12.8642,77.6555
ACC12896,TRIP108,2024-02-06 19:35:00,0,0.0259,-0.0231,9.7619,0.0,12.8903,77.6492
ACC12897,TRIP108,2024-02-06 19:35:15,15,-0.001,0.0118,9.819,0.0,12.8903,77.6492
ACC12898,TRIP108,2024-02-06 19:35:30,30,-0.0322,0.0468,9.8167,0.0,12.8903,77.6492
ACC12899,TRIP108,2024-02-06 19:35:45,45,0.004,-0.0239,9.8353,0.0,12.8903,77.6492
ACC12900,TRIP108,2024-02-06 19:36:00,60,-0.0051,-0.0428,9.7591,0.0,12.8903,77.6492
ACC12901,TRIP108,2024-02-06 19:36:15,75,-2.0592,0.0711,9.7623,5.0,12.8904,77.649
ACC12902,TRIP108,2024-02-06 19:36:30,90,-1.5486,0.2413,9.6069,5.0,12.8904,77.6489
ACC12903,TRIP108,2024-02-06 19:36:45,105,2.2003,0.3673,9.6773,5.0,12.8902,77.649
ACC12904,TRIP108,2024-02-06 19:37:00,120,-2.5728,0.2837,9.6314,5.0,12.8902,77.649
ACC12905,TRIP108,2024-02-06 19:37:15,135,2.2321,-0.0756,9.7802,5.0,12.8902,77.6491
ACC12906,TRIP108,2024-02-06 19:37:30,150,-2.6469,-0.2247,9.6767,5.0,12.8902,77.6491
ACC12907,TRIP108,2024-02-06 19:37:45,165,1.5835,-0.4762,9.6417,5.0,12.8901,77.6492
ACC12908,TRIP108,2024-02-06 19:38:00,180,-0.1797,-0.2795,9.7259,10.0,12.8902,77.6493
ACC12909,TRIP108,2024-02-06 19:38:15,195,-0.1711,-0.1096,9.8078,12.2,12.8904,77.6493
ACC12910,TRIP108,2024-02-06 19:38:30,210,-0.1694,0.023,9.6656,13.2,12.8901,77.649
ACC12911,TRIP108,2024-02-06 19:38:45,225,-0.0683,-0.2056,9.6305,12.6,12.8898,77.6493
ACC12912,TRIP108,2024-02-06 19:39:00,240,-0.2173,-0.1388,9.6149,10.0,12.8902,77.6495
ACC12913,TRIP108,2024-02-06 19:39:15,255,-0.1272,0.2389,9.6457,11.1,12.8903,77.6496
ACC12914,TRIP108,2024-02-06 19:39:30,270,0.2307,0.2553,9.7955,10.0,12.8905,77.6498
ACC12915,TRIP108,2024-02-06 19:39:45,285,-0.2874,0.0953,9.7802,11.5,12.8904,77.6494
ACC12916,TRIP108,2024-02-06 19:40:00,300,-0.1431,-0.3463,9.7477,11.4,12.89,77.6492
ACC12917,TRIP108,2024-02-06 19:40:15,315,-0.1321,-0.0236,9.7948,10.0,12.89,77.6489
ACC12918,TRIP108,2024-02-06 19:40:30,330,-0.2245,-0.3826,9.7934,10.6,12.8902,77.6488
ACC12919,TRIP108,2024-02-06 19:40:45,345,-0.0283,-0.2087,9.7272,11.2,12.8901,77.6488
ACC12920,TRIP108,2024-02-06 19:41:00,360,0.1712,0.3923,9.8418,10.0,12.8903,77.6489
ACC12921,TRIP108,2024-02-06 19:41:15,375,-0.0526,0.2788,9.6719,10.0,12.8906,77.6485
ACC12922,TRIP108,2024-02-06 19:41:30,390,0.0982,-0.065,9.6182,11.6,12.891,77.6482
ACC12923,TRIP108,2024-02-06 19:41:45,405,0.2989,-0.0294,9.651,10.7,12.8911,77.648
ACC12924,TRIP108,2024-02-06 19:42:00,420,-0.1841,-0.2822,9.8117,10.0,12.891,77.6477
ACC12925,TRIP108,2024-02-06 19:42:15,435,0.2802,-0.33,9.6583,10.0,12.8907,77.6479
ACC12926,TRIP108,2024-02-06 19:42:30,450,-0.2252,-0.2689,9.7617,10.0,12.891,77.6479
ACC12927,TRIP108,2024-02-06 19:42:45,465,-0.0342,-3.9675,9.5397,0.0,12.891,77.6479
ACC12928,TRIP108,2024-02-06 19:43:00,480,-0.357,-2.484,9.5117,0.0,12.891,77.6479
ACC12929,TRIP108,2024-02-06 19:43:15,495,0.0487,-2.4112,9.6154,0.0,12.891,77.6479
ACC12930,TRIP108,2024-02-06 19:43:30,510,-0.1642,-3.0555,9.5133,0.0,12.891,77.6479
ACC12931,TRIP108,2024-02-06 19:43:45,525,-0.1022,-3.5609,9.7031,0.0,12.891,77.6479
ACC12932,TRIP108,2024-02-06 19:44:00,540,-0.2431,-2.7025,9.7457,0.0,12.891,77.6479
ACC12933,TRIP108,2024-02-06 19:44:15,555,0.09,-3.7951,9.5456,0.0,12.891,77.6479
ACC12934,TRIP108,2024-02-06 19:44:30,570,0.2052,-2.3607,9.5714,0.0,12.891,77.6479
ACC12935,TRIP108,2024-02-06 19:44:45,585,-0.2948,-3.6089,9.5542,0.0,12.891,77.6479
ACC12936,TRIP108,2024-02-06 19:45:00,600,0.1256,-2.8346,9.5845,0.0,12.891,77.6479
ACC12937,TRIP108,2024-02-06 19:45:15,615,0.1272,0.3475,9.6703,10.0,12.8912,77.6481
ACC12938,TRIP108,2024-02-06 19:45:30,630,0.1455,-0.0106,9.7505,10.0,12.891,77.648
ACC12939,TRIP108,2024-02-06 19:45:45,645,-0.192,-0.3567,9.6218,10.0,12.8911,77.648
ACC12940,TRIP108,2024-02-06 19:46:00,660,-0.1271,-0.3949,9.6162,10.0,12.8907,77.6478
ACC12941,TRIP108,2024-02-06 19:46:15,675,-0.1927,-0.343,9.6285,10.0,12.8904,77.6481
ACC12942,TRIP108,2024-02-06 19:46:30,690,-0.041,0.3961,9.734,10.5,12.8904,77.6483
ACC12943,TRIP108,2024-02-06 19:46:45,705,-0.269,0.3879,9.6367,10.0,12.8906,77.6485
ACC12944,TRIP108,2024-02-06 19:47:00,720,-1.7763,0.305,9.6822,5.4,12.8906,77.6485
ACC12945,TRIP108,2024-02-06 19:47:15,735,2.9192,0.322,9.6569,5.0,12.8906,77.6485
ACC12946,TRIP108,2024-02-06 19:47:30,750,2.054,-0.0298,9.6689,5.0,12.8906,77.6483
ACC12947,TRIP108,2024-02-06 19:47:45,765,1.9237,0.4407,9.6455,5.0,12.8904,77.6482
ACC12948,TRIP108,2024-02-06 19:48:00,780,1.701,0.4677,9.6981,5.0,12.8904,77.6481
ACC12949,TRIP108,2024-02-06 19:48:15,795,1.7283,-0.3354,9.614,5.0,12.8904,77.648
ACC12950,TRIP108,2024-02-06 19:48:30,810,-0.1376,-2.3307,9.6176,0.0,12.8904,77.648
ACC12951,TRIP108,2024-02-06 19:48:45,825,-0.079,-2.4536,9.7012,0.0,12.8904,77.648
ACC12952,TRIP108,2024-02-06 19:49:00,840,-0.3979,-2.7459,9.5953,0.0,12.8904,77.648
ACC12953,TRIP108,2024-02-06 19:49:15,855,-0.2687,1.9861,9.5801,8.0,12.8903,77.6483
ACC12954,TRIP108,2024-02-06 19:49:30,870,0.1592,1.9831,9.7123,13.8,12.8901,77.648
ACC12955,TRIP108,2024-02-06 19:49:45,885,-0.1684,2.0085,9.5943,18.2,12.8904,77.6476
ACC12956,TRIP108,2024-02-06 19:50:00,900,-0.0469,1.9564,9.6593,23.6,12.8905,77.6473
ACC12957,TRIP108,2024-02-06 19:50:15,915,0.341,-2.8689,9.5413,15.5,12.891,77.6472
ACC12958,TRIP108,2024-02-06 19:50:30,930,-0.009,-2.9632,9.5127,6.2,12.8909,77.6473
ACC12959,TRIP108,2024-02-06 19:50:45,945,0.2547,-2.0656,9.5732,0.6,12.8909,77.6473
ACC12960,TRIP108,2024-02-06 19:51:00,960,-0.3617,-3.4734,9.7186,0.0,12.8909,77.6473
ACC12961,TRIP108,2024-02-06 19:51:15,975,-0.1348,-2.7796,9.6685,0.0,12.8909,77.6473
ACC12962,TRIP108,2024-02-06 19:51:30,990,-0.0091,-2.7328,9.6714,0.0,12.8909,77.6473
ACC12963,TRIP108,2024-02-06 19:51:45,1005,-0.1537,-2.7513,9.6035,0.0,12.8909,77.6473
ACC12964,TRIP108,2024-02-06 19:52:00,1020,0.2878,-2.1168,9.7166,0.0,12.8909,77.6473
ACC12965,TRIP108,2024-02-06 19:52:15,1035,-0.1424,-0.3867,9.6503,10.0,12.8912,77.6477
ACC12966,TRIP108,2024-02-06 19:52:30,1050,0.2554,-0.2259,9.8366,12.3,12.8915,77.6475
ACC12967,TRIP108,2024-02-06 19:52:45,1065,0.2481,-0.1493,9.7991,12.1,12.8917,77.6475
ACC12968,TRIP108,2024-02-06 19:53:00,1080,-0.2591,-0.1971,9.6936,10.0,12.8918,77.6472
ACC12969,TRIP108,2024-02-06 19:53:15,1095,-0.0251,0.021,9.8174,10.0,12.8922,77.6469
ACC12970,TRIP108,2024-02-06 19:53:30,1110,0.1103,-0.0122,9.8031,10.0,12.8922,77.6471
ACC12971,TRIP108,2024-02-06 19:53:45,1125,0.2562,0.345,9.7506,10.6,12.8922,77.6468
ACC12972,TRIP108,2024-02-06 19:54:00,1140,-0.0281,0.027,9.8009,2.6,12.8923,77.6468
ACC12973,TRIP108,2024-02-06 19:54:15,1155,-0.0117,-0.0037,9.8291,0.0,12.8923,77.6468
ACC12974,TRIP108,2024-02-06 19:54:30,1170,0.0235,0.0059,9.7908,0.0,12.8923,77.6468
ACC12975,TRIP108,2024-02-06 19:54:45,1185,-0.3776,-2.1413,9.6235,0.0,12.8923,77.6468
ACC12976,TRIP108,2024-02-06 19:55:00,1200,-0.1284,-2.7173,9.6119,0.0,12.8923,77.6468
ACC12977,TRIP109,2024-02-06 20:05:00,0,0.039,-0.0365,9.7689,0.0,12.8983,77.6437
ACC12978,TRIP109,2024-02-06 20:05:15,15,0.014,-0.0418,9.8331,0.0,12.8983,77.6437
ACC12979,TRIP109,2024-02-06 20:05:30,30,-0.035,-0.0277,9.806,0.0,12.8983,77.6437
ACC12980,TRIP109,2024-02-06 20:05:45,45,-0.031,0.0069,9.7612,0.0,12.8983,77.6437
ACC12981,TRIP109,2024-02-06 20:06:00,60,-0.0298,-0.0381,9.8452,0.0,12.8983,77.6437
ACC12982,TRIP109,2024-02-06 20:06:15,75,-0.0039,0.0477,9.7836,0.0,12.8983,77.6437
ACC12983,TRIP109,2024-02-06 20:06:30,90,0.0202,0.0431,9.8109,0.0,12.8983,77.6437
ACC12984,TRIP109,2024-02-06 20:06:45,105,-0.0074,-0.0172,9.8446,0.0,12.8983,77.6437
ACC12985,TRIP109,2024-02-06 20:07:00,120,-0.0258,0.0045,9.8199,0.0,12.8983,77.6437
ACC12986,TRIP109,2024-02-06 20:07:15,135,-2.992,-0.2566,9.6123,5.0,12.8982,77.6438
ACC12987,TRIP109,2024-02-06 20:07:30,150,-2.6805,0.1223,9.6416,5.0,12.8982,77.6437
ACC12988,TRIP109,2024-02-06 20:07:45,165,2.7233,-0.2975,9.6038,5.0,12.8981,77.6437
ACC12989,TRIP109,2024-02-06 20:08:00,180,-2.372,0.1764,9.637,5.0,12.8981,77.6435
ACC12990,TRIP109,2024-02-06 20:08:15,195,1.6959,0.4765,9.6398,5.0,12.8982,77.6436
ACC12991,TRIP109,2024-02-06 20:08:30,210,-1.7565,0.4804,9.7151,5.0,12.8983,77.6437
ACC12992,TRIP109,2024-02-06 20:08:45,225,1.709,-0.0921,9.7612,5.0,12.8982,77.6438
ACC12993,TRIP109,2024-02-06 20:09:00,240,-2.5798,-0.3835,9.6683,5.0,12.8982,77.6437
ACC12994,TRIP109,2024-02-06 20:09:15,255,2.2712,0.254,9.7569,5.0,12.8983,77.6437
ACC12995,TRIP109,2024-02-06 20:09:30,270,-1.9867,0.4511,9.7822,5.0,12.8982,77.6435
ACC12996,TRIP109,2024-02-06 20:09:45,285,-1.5101,0.4235,9.6195,5.0,12.8982,77.6434
ACC12997,TRIP109,2024-02-06 20:10:00,300,1.9167,-0.319,9.786,5.0,12.8982,77.6435
ACC12998,TRIP109,2024-02-06 20:10:15,315,2.589,0.0478,9.6232,5.0,12.8982,77.6435
ACC12999,TRIP109,2024-02-06 20:10:30,330,-0.2044,0.2647,9.7693,10.0,12.8984,77.6437
ACC13000,TRIP109,2024-02-06 20:10:45,345,-0.2075,0.3296,9.7209,12.9,12.8979,77.6441
ACC13001,TRIP109,2024-02-06 20:11:00,360,0.1151,0.2763,9.8048,10.3,12.8977,77.6443
ACC13002,TRIP109,2024-02-06 20:11:15,375,0.2512,0.0458,9.8423,10.0,12.898,77.6445
ACC13003,TRIP109,2024-02-06 20:11:30,390,0.1458,-0.0856,9.686,10.0,12.8978,77.6441
ACC13004,TRIP109,2024-02-06 20:11:45,405,0.2056,-0.2979,9.7965,10.0,12.8978,77.6438
ACC13005,TRIP109,2024-02-06 20:12:00,420,0.0714,-0.1548,9.7245,12.5,12.8981,77.6442
ACC13006,TRIP109,2024-02-06 20:12:15,435,0.1294,-0.2817,9.7929,10.0,12.8982,77.6446
ACC13007,TRIP109,2024-02-06 20:12:30,450,0.1065,0.072,9.7666,10.0,12.8982,77.6446
ACC13008,TRIP109,2024-02-06 20:12:45,465,0.1053,0.348,9.7863,12.4,12.8979,77.6442
ACC13009,TRIP109,2024-02-06 20:13:00,480,-0.295,0.0775,9.6901,13.9,12.898,77.6439
ACC13010,TRIP109,2024-02-06 20:13:15,495,-0.0861,0.1694,9.736,15.5,12.8974,77.6436
ACC13011,TRIP109,2024-02-06 20:13:30,510,0.0681,0.1998,9.818,18.2,12.8974,77.6439
ACC13012,TRIP109,2024-02-06 20:13:45,525,0.0198,-0.3842,9.7513,18.0,12.8972,77.6432
ACC13013,TRIP109,2024-02-06 20:14:00,540,0.2622,0.1958,9.6594,16.9,12.8969,77.6427
ACC13014,TRIP109,2024-02-06 20:14:15,555,0.1491,-0.3122,9.7359,18.8,12.8969,77.6428
ACC13015,TRIP109,2024-02-06 20:14:30,570,0.0132,-0.1999,9.6524,20.8,12.8973,77.6434
ACC13016,TRIP109,2024-02-06 20:14:45,585,-0.1355,0.2849,9.7503,23.1,12.8969,77.6439
ACC13017,TRIP109,2024-02-06 20:15:00,600,0.1631,-0.1196,9.6524,25.5,12.8963,77.6445
